TIME,maxMagU,meanMagU,pLaplace,kErrL2Band,kErrLinfBand,minGradPsiBand
1.199760048e-05,0.004504959916,6.716917799e-05,71.5943944,135.3214592,279.5006971,0.9897476118
0.0001704398867,0.005380895012,0.0001111504913,71.48876032,136.2465838,279.6961514,0.9897383629
0.0003401045722,0.009076628818,0.0001930386482,71.60814134,133.5164302,279.4918089,0.9897065514
0.0005097692577,0.005287436227,0.0001591414606,71.59007671,132.259931,280.3147619,0.9895206365
0.0006582258574,0.005588786239,0.0001676813878,71.56673024,130.1337812,282.1562585,0.9892254993
0.0008278905429,0.004654866453,0.0001531184466,71.56232913,127.939631,285.7088444,0.988582762
0.0009975552284,0.005323834479,0.0001757574705,71.58673041,126.517013,290.8113004,0.9849148308
0.001167219914,0.005436364243,0.0001828799732,71.63549185,125.409729,298.0149194,0.9815263709
0.001336884599,0.005336048051,0.0001642692753,71.67848786,124.6472298,307.8572131,0.9786180665
0.001506549285,0.004630547679,0.000133114481,71.6547693,123.8739737,319.9874911,0.976469727
0.00167621397,0.004160275435,0.0001145780845,71.64887121,122.9673761,332.9293728,0.975208309
0.001845878656,0.003994402713,0.0001092777901,71.59409294,122.1415448,344.5245492,0.9750265662
0.001994335255,0.003493173496,0.0001062698392,71.56084943,121.807115,352.28414,0.9756681798
0.002163999941,0.002730265163,0.0001078329969,71.6275659,121.69399,357.9038048,0.9770635338
0.002333664626,0.002502212203,0.0001117452523,71.59669719,121.5897254,360.3242122,0.9788116589
0.002503329312,0.002549683663,0.0001160069208,71.57349171,121.3048754,360.2337909,0.980660487
0.002672993997,0.002412729039,0.0001172827809,71.56608012,120.8517602,358.2307295,0.9824449366
0.002842658683,0.002751495321,0.0001129754435,71.57012576,120.2951369,354.6722765,0.9835889257
0.003012323368,0.002590272446,0.0001061961594,71.56710663,119.7704956,349.6803677,0.984557559
0.003181988054,0.002885443033,0.000100816442,71.53212232,119.4079196,343.4528671,0.9854488409
0.003330444653,0.003217713536,9.63439848e-05,71.49386615,119.391792,337.4749036,0.9860485679
0.003500109339,0.003532640799,0.0001004342742,72.68743508,119.8052902,331.0631096,0.9864971301
0.003669774024,0.004275002058,0.0001265721641,72.66638618,120.4709871,326.4382801,0.9868468707
0.00383943871,0.004746529808,0.0001527148678,72.65162804,121.1964881,324.6674154,0.9872075376
0.004009103395,0.004539896137,0.0001684288661,72.56520184,122.0607677,326.0951857,0.9875524703
0.004178768081,0.003747753462,0.0001710196495,71.37228781,123.0897998,330.3547957,0.9877399763
0.004348432766,0.003729644005,0.00016493427,71.35120784,124.1903142,336.460416,0.9868942094
0.004518097452,0.003790991696,0.0001548771507,71.31506314,125.2463278,343.2677582,0.9859864686
0.004666554051,0.003702189968,0.0001404912672,71.29962672,126.0475641,349.064126,0.9853123942
0.004836218737,0.003248118672,0.0001133567668,71.30161338,126.7353489,354.7985752,0.9847699573
0.005005883422,0.002412031989,7.914944748e-05,71.33042918,127.1336694,359.002173,0.9845416533
0.005175548108,0.001693087981,5.590256146e-05,71.39587527,127.1781742,361.3629435,0.9846139984
0.005345212793,0.002308034541,5.988160128e-05,71.38842384,126.786149,361.9157872,0.984902224
0.005514877479,0.00300315553,8.383927346e-05,71.41424843,126.0548705,360.8380974,0.9852998249
0.005684542164,0.003084911834,0.0001048584941,71.4185686,125.2114196,358.2768377,0.9857989531
0.00585420685,0.002721213222,0.0001130467578,71.45011717,124.3365365,354.4287355,0.9863875893
0.006002663449,0.002568934624,0.0001097721688,71.48043311,123.53317,350.2343505,0.9867388634
0.006172328135,0.002535904705,9.821994105e-05,71.49335402,122.5986748,344.8127564,0.9870273922
0.00634199282,0.002339267257,8.316674221e-05,71.48291871,121.7877771,339.1473738,0.9873133051
0.006511657506,0.001925507494,6.543541014e-05,71.47914446,121.2042543,333.8918577,0.9875439477
0.006681322191,0.001336861749,4.774093697e-05,71.49068858,120.8382569,329.7695029,0.9876227355
0.006850986877,0.001146776664,3.895402123e-05,71.46764736,120.6108919,327.2603337,0.9875360627
0.007020651562,0.001263717496,3.937553272e-05,71.46416554,120.5964709,326.2961996,0.9873367473
0.007169108162,0.001330845359,4.365478719e-05,71.45894971,120.7670263,326.3226712,0.987091718
0.007338772847,0.001266081131,4.397412361e-05,71.45993808,121.0601755,326.7718366,0.9867630308
0.007508437533,0.001068529617,4.023148559e-05,71.45513722,121.3768694,327.105857,0.9864150229
0.007678102218,0.0009536895311,3.306028842e-05,71.44696758,121.6427039,326.9818065,0.9860840671
0.007847766904,0.001349676404,3.691457501e-05,71.47175456,121.7778724,326.3507398,0.9858035944
0.008017431589,0.001832530422,5.554596394e-05,71.49382024,121.680129,325.3367264,0.985582149
0.008187096275,0.002211171925,7.551483136e-05,71.51299714,121.3976563,324.0241066,0.9854209377
0.00835676096,0.002735068915,9.71016933e-05,71.54878155,121.005501,322.3670485,0.9853252841
0.00850521756,0.002942157695,0.0001100800041,71.55447069,120.6371559,320.5860933,0.9852921556
0.008674882245,0.002811047434,0.0001170337263,71.57950549,120.1827354,318.223731,0.9853055503
0.008844546931,0.0024680685,0.0001151419897,71.60175885,119.6737507,315.67368,0.9852202742
0.009014211616,0.002279603383,0.0001081011186,71.61770914,119.1345069,313.1622612,0.9841899451
0.009183876302,0.00204944515,9.922275414e-05,71.62070407,118.6448955,310.9165296,0.9832651798
0.009353540987,0.001777478667,8.873558526e-05,71.62073901,118.2680249,309.0933584,0.9824467414
0.009523205673,0.001463805789,7.626706605e-05,71.62257666,118.0162412,307.7967609,0.9817188356
0.009692870358,0.00111175136,6.429906005e-05,71.63193535,117.8849431,307.0964352,0.9810725409
0.009841326958,0.001006869359,5.629284203e-05,71.62884065,117.8636306,306.984523,0.9805868568
0.01001099164,0.001025847673,5.039874189e-05,71.62248555,117.9371975,307.3653324,0.9801181646
0.01018065633,0.0009539783059,4.741704428e-05,71.62072491,118.092581,308.1272248,0.9797223097
0.01035032101,0.0008840416939,4.518462896e-05,71.6223506,118.2960462,309.1110654,0.9793924883
0.0105199857,0.00078753117,4.247077686e-05,71.62539913,118.5008799,310.2045045,0.9791254163
0.01068965039,0.0006937124668,3.904249628e-05,71.62561297,118.6743929,311.3325868,0.9789159462
0.01085931507,0.0005833567794,3.493038774e-05,71.61365295,118.8032432,312.4098667,0.9787616875
0.01102897976,0.0004337519372,3.154717593e-05,71.61945791,118.8681033,313.3664746,0.9786604046
0.01117743636,0.0003367912463,3.02907374e-05,71.62361503,118.8568116,314.0663718,0.9786302884
0.01134710104,0.0003110478099,3.257116498e-05,71.62036333,118.7756936,314.6493846,0.9786819623
0.01151676573,0.0003960430779,3.632741099e-05,71.62332209,118.6315287,314.9610536,0.9788079769
0.01168643041,0.0005373082924,3.927790468e-05,71.62274882,118.4466296,314.9755087,0.9790151789
0.0118560951,0.0006321988763,4.059053926e-05,71.6216887,118.2481637,314.7110425,0.9793037591
0.01202575978,0.0006740838072,4.024376673e-05,71.62085722,118.0611586,314.2539061,0.979656603
0.01219542447,0.0006985568771,3.851425252e-05,71.61741401,117.9130342,313.7440329,0.9800576437
0.01234388107,0.000776718405,3.685253091e-05,71.61010626,117.83722,313.3692109,0.9804413612
0.01251354575,0.0008837221709,3.632462409e-05,71.60355913,117.8283243,313.1165449,0.9809020715
0.01268321044,0.0009821109401,3.716182226e-05,71.59250042,117.8984434,313.1083091,0.9813661942
0.01285287512,0.001101102007,3.920048428e-05,71.58431101,118.0218165,313.3561378,0.9818067149
0.01302253981,0.001168041011,4.218110122e-05,71.57478985,118.1815201,313.8132283,0.9822008247
0.0131922045,0.001133929235,4.478367918e-05,71.57352799,118.3681969,314.4004483,0.9825491955
0.01336186918,0.001024665084,4.610125876e-05,71.56666604,118.5812277,315.0518831,0.9828706412
0.01353153387,0.001054608872,4.605582372e-05,71.55951217,118.8079464,315.7575768,0.9829652347
0.01367999047,0.00102906946,4.493984459e-05,71.55388083,119.0052293,316.4442662,0.982956361
0.01384965515,0.0009387607954,4.250436181e-05,71.54771276,119.2107084,317.3283563,0.9829498238
0.01401931984,0.0008790667867,3.889191758e-05,71.54744711,119.3724162,318.2902172,0.9829659462
0.01418898452,0.0008015638388,3.445034761e-05,71.55019974,119.4797682,319.2207504,0.9830204917
0.01435864921,0.0006992348193,2.970646217e-05,71.53551157,119.5407415,319.942572,0.9831058091
0.01452831389,0.0005848254744,2.549019024e-05,71.53549636,119.5463626,320.2806199,0.9831994886
0.01469797858,0.0004771531218,2.355765667e-05,71.53782949,119.4943146,320.1099832,0.9833024704
0.01486764326,0.0003980463148,2.30158498e-05,71.5407291,119.3934838,319.4098678,0.9834229306
0.01501609986,0.0003929601648,2.301219577e-05,71.54121928,119.2792377,318.4395874,0.9835463553
0.01518576455,0.0004025143041,2.256287621e-05,71.54124687,119.111522,317.0604685,0.9837090585
0.01535542924,0.0003564128815,2.128732407e-05,71.54096686,118.9384759,315.5368288,0.9838800268
0.01552509392,0.0003059950374,1.914432568e-05,71.53944374,118.7819316,313.9736411,0.984039416
0.01569475861,0.0002629542175,1.624099119e-05,71.5410471,118.6500824,312.4346197,0.984176383
0.01586442329,0.000207840304,1.306313905e-05,71.53486997,118.5490057,310.9481282,0.9842858359
0.01603408798,0.0001640167701,1.141175835e-05,71.54402222,118.4802098,309.5502759,0.9843656038
0.01620375266,0.0002099477369,1.295200451e-05,71.54070438,118.4451898,308.2625806,0.984413255
0.01635220926,0.0002984912753,1.551780608e-05,71.54144982,118.4434673,307.2773461,0.9844283727
0.01652187395,0.0003732714088,1.780839661e-05,71.54166374,118.4686189,306.3729319,0.9844124512
0.01669153863,0.0004151365088,1.875359205e-05,71.54195596,118.5127577,305.7393603,0.9843638318
0.01686120332,0.0004279601,1.858338793e-05,71.54284987,118.5660439,305.3603585,0.9842929415
0.017030868,0.0004162405162,1.751251297e-05,71.54513149,118.6045019,305.1531075,0.9842168195
0.01720053269,0.0004700087409,1.713606202e-05,71.55165993,118.6078464,304.980619,0.9841443033
0.01737019738,0.0005956260389,2.017273604e-05,71.55567777,118.5576658,304.6997622,0.9840876109
0.01753986206,0.0007399286871,2.476771114e-05,71.56286171,118.4545748,304.2081961,0.9840349529
0.01768831866,0.0008479283069,2.918911325e-05,71.57162566,118.3303201,303.569857,0.9839764024
0.01785798335,0.0009128019289,3.411083927e-05,71.5786088,118.1574847,302.6243001,0.9839134416
0.01802764803,0.0009023205548,3.785822874e-05,71.58282023,117.9595175,301.5084084,0.9838482751
0.01819731272,0.0008462935999,4.022765375e-05,71.58916483,117.7488486,300.2851588,0.9837905023
0.0183669774,0.0007901476796,4.109648362e-05,71.59442623,117.5359473,298.983851,0.9836055493
0.01853664209,0.0007601903824,4.036967338e-05,71.60022511,117.3338152,297.6131434,0.9833182661
0.01870630677,0.0007345950879,3.835038092e-05,71.60638336,117.1542679,296.1766263,0.9830285453
0.01885476337,0.0006937409465,3.586002447e-05,71.60605625,117.0247594,294.8879457,0.9827740998
0.01902442806,0.000625957295,3.238808939e-05,71.61109933,116.9103884,293.4501484,0.9824757923
0.01919409274,0.000537435426,2.857188094e-05,71.61769282,116.8284959,292.1642122,0.9821744709
0.01936375743,0.0004455388238,2.55286852e-05,71.61446063,116.7806562,291.1556327,0.9818815996
0.01953342211,0.0003614333978,2.364268797e-05,71.61363375,116.7653079,290.507094,0.9816029619
0.0197030868,0.000318568634,2.232641111e-05,71.61381654,116.7895674,290.2232126,0.9813425282
0.01987275149,0.0003045162172,2.154453197e-05,71.61662235,116.8424865,290.2295341,0.9811053145
0.02004241782,0.0002936246403,2.054797294e-05,71.61626165,116.9072383,290.407161,0.9808940878
0.02019088017,0.0002746327341,1.958588556e-05,71.61772071,116.9585541,290.6110348,0.9807326071
0.02036055143,0.0002511004886,1.834893932e-05,71.61764054,116.9984898,290.8269149,0.9805763443
0.02053022269,0.0002236140569,1.706074067e-05,71.61908862,117.0082781,290.9867052,0.9804520058
0.02069989396,0.0001934102055,1.625201718e-05,71.62536567,116.9881501,291.076546,0.9803600258
0.02086956522,0.0001731832395,1.64957909e-05,71.61993648,116.9409018,291.0972718,0.9803033956
