velocityExtension,reconstruction,solver,phaseIndicator,T,h,maxCellSize,cfl,gradientError,shapeError,volumeError,gradientErrorBand,gradientErrorHalf,gradientErrorBandHalf,volumeErrorHalf,minGradPsiBand,minGradPsiBandHalf,anchorLayers,uextDiv,eNormalL2,eNormalLinf,eNormalRawL2,ratioL2,eNormalL2In,eNormalL2Out
none,uncachedQuadraticWeightedLeastSquares,leiaSemiLagrangeLevelSetFoam,detrixheAslam,3.0,0.0078125,,0.5,0.328032353696,4.38690185547e-05,0.000134643866972,0.00561060780944,1.41869138587,2.67580692346,0.0249764373233,0.987922278295,0.285297244585,,,,,,,,
none,uncachedQuadraticWeightedLeastSquares,leiaSemiLagrangeLevelSetFoam,detrixheAslam,3.0,0.0125,,0.5,0.328205008469,0.000308196343192,0.0102641252886,0.0200830996795,1.40594038563,2.4796431009,0.0552079089756,0.967480384899,0.087128119128,,,,,,,,
none,uncachedQuadraticWeightedLeastSquares,leiaSemiLagrangeLevelSetFoam,detrixheAslam,3.0,0.02,,0.5,0.327523238133,0.00144329218798,0.0265306463557,0.0392978034077,1.37873529835,2.2040246905,0.0906172864849,0.91017599516,0.0463521368125,,,,,,,,
none,uncachedQuadraticWeightedLeastSquares,leiaSemiLagrangeLevelSetFoam,detrixheAslam,3.0,0.03125,,0.5,0.327460129701,0.00247383791853,0.00852981745082,0.0934206472367,1.32472385798,2.08364242691,0.144515915426,0.790556616689,0.0949101292877,,,,,,,,
