velocityExtension,reconstruction,solver,phaseIndicator,T,h,maxCellSize,cfl,gradientError,shapeError,volumeError,gradientErrorBand,gradientErrorHalf,gradientErrorBandHalf,volumeErrorHalf,minGradPsiBand,minGradPsiBandHalf,anchorLayers,uextDiv,eNormalL2,eNormalLinf,eNormalRawL2,ratioL2,eNormalL2In,eNormalL2Out
none,uncachedQuadraticWeightedLeastSquares,leiaSemiLagrangeLevelSetFoam,detrixheAslam,3.0,0.0078125,0.0078125,0.5,0.224858833904,0.000623226165771,0.00856834435299,2.10973636513,3.02838153114,14.7636858001,0.0131055188234,0.505445546649,0.0655394399241,,,,,,,,
none,uncachedQuadraticWeightedLeastSquares,leiaSemiLagrangeLevelSetFoam,detrixheAslam,3.0,0.0125,0.0125,0.5,0.24349922281,0.00135406839549,0.0147889824135,1.76828464602,2.58500083752,9.84372171229,0.114600919347,0.363277301666,0.254619882655,,,,,,,,
none,uncachedQuadraticWeightedLeastSquares,leiaSemiLagrangeLevelSetFoam,detrixheAslam,3.0,0.02,0.02,0.5,0.225100320228,0.00279168236613,0.09685472819,1.17315822066,2.18023765648,3.18993372499,0.274429147327,0.326629723602,0.0465718927325,,,,,,,,
none,uncachedQuadraticWeightedLeastSquares,leiaSemiLagrangeLevelSetFoam,detrixheAslam,3.0,0.03125,0.03125,0.5,0.209439366609,0.00467807518912,0.221089049291,0.764291935996,1.83761088284,4.37963497709,0.546523583556,0.0874355121667,0.322897160703,,,,,,,,
