method,velocityExtension,reconstruction,redistancer,redistTrigger,solver,phaseIndicator,T,h,maxCellSize,cfl,totalClockTime,clockPerSimTime,gradientError,shapeError,volumeError,gradientErrorBand,gradientErrorHalf,gradientErrorBandHalf,volumeErrorHalf,minGradPsiBand,minGradPsiBandHalf,meanGradPsiBand,meanGradPsiBandHalf,maxGradPsiBand,maxGradPsiBandHalf,minStrainBand,meanStrainBand,maxStrainBand,minStrainBandHalf,meanStrainBandHalf,maxStrainBandHalf,sdplsBeta,anchorLayers,uextDiv,eNormalL2,eNormalLinf,eNormalRawL2,ratioL2,eNormalL2In,eNormalL2Out,solverFailed,study,caseDir,np,gitCommit,runDate,oscillation,endTimeReached,lastTime,divPsi,divPsiGrad,divPsiGradScheme,gradPsiSdpls,gradUSdpls,nDefCorr,oscillationRendered
euler+dc:3,none,,,,leiaLevelSetFoam,,0.1,0.0078125,,,,,,,,,,,,,,,,,,,,,,,,,0,UpwindUext,,,,,,,1,stationaryDropletTransportOrder,stationaryDroplet2D_00002,4,8043f85-dirty,2026-08-12T22:12:52+00:00,,,,,,,leastSquares,Gauss linear,3 (solver default),
euler+dc:3,none,,,,leiaLevelSetFoam,,0.1,0.0078125,,,,,,,,,,,3.2722343e-05,,,,,,,,,,,,,,0,UpwindUext,,,,,,,136,stationaryDropletTransportOrder,stationaryDroplet2D_00003,4,8043f85-dirty,2026-08-12T22:12:52+00:00,,0,0.066078,,,,leastSquares,Gauss linear,3 (solver default),
euler+dc:3,none,,,,leiaLevelSetFoam,,0.1,0.0078125,,,,,,,,,,,3.2506876e-05,,,,,,,,,,,,,,0,UpwindUext,,,,,,,136,stationaryDropletTransportOrder,stationaryDroplet2D_00006,4,8043f85-dirty,2026-08-12T22:17:56+00:00,,0,0.0661915,,,,leastSquares,Gauss linear,3 (solver default),
euler+dc:3,none,,,,leiaLevelSetFoam,,0.1,0.0078125,,,,,,,,,,,3.2722343e-05,,,,,,,,,,,,,,0,UpwindUext,,,,,,,136,stationaryDropletTransportOrder,stationaryDroplet2D_00007,4,8043f85-dirty,2026-08-12T22:17:56+00:00,,0,0.066078,,,,leastSquares,Gauss linear,3 (solver default),
euler+dc:3,none,,,,leiaLevelSetFoam,,0.1,0.015625,,,,,,,,,,,,,,,,,,,,,,,,,0,UpwindUext,,,,,,,1,stationaryDropletTransportOrder,stationaryDroplet2D_00000,4,8043f85-dirty,2026-08-12T22:12:52+00:00,,,,,,,leastSquares,Gauss linear,3 (solver default),
euler+dc:3,none,,,,leiaLevelSetFoam,,0.1,0.015625,,,44.0,440.0,,1.0990199e-10,0.00047438149,,,,0.00010114381,,,,,,,,,,,,,,0,UpwindUext,,,,,,,,stationaryDropletTransportOrder,stationaryDroplet2D_00001,4,8043f85-dirty,2026-08-12T22:12:52+00:00,,1,0.1,,,,leastSquares,Gauss linear,3 (solver default),
euler+dc:3,none,,,,leiaLevelSetFoam,,0.1,0.015625,,,103.0,1030.0,,1.0989001e-10,0.00047335085,,,,0.00010121514,,,,,,,,,,,,,,0,UpwindUext,,,,,,,,stationaryDropletTransportOrder,stationaryDroplet2D_00004,4,8043f85-dirty,2026-08-12T22:17:56+00:00,,1,0.1,,,,leastSquares,Gauss linear,3 (solver default),
euler+dc:3,none,,,,leiaLevelSetFoam,,0.1,0.015625,,,104.0,1040.0,,1.0990199e-10,0.00047438149,,,,0.00010114381,,,,,,,,,,,,,,0,UpwindUext,,,,,,,,stationaryDropletTransportOrder,stationaryDroplet2D_00005,4,8043f85-dirty,2026-08-12T22:17:56+00:00,,1,0.1,,,,leastSquares,Gauss linear,3 (solver default),
