case,mesh,study,arm,reconstruction,cfl,h,maxCellSize,stable,shapeError,volumeError,gradientError,gradientErrorBand,gradientErrorHalf,gradientErrorBandHalf,volumeErrorHalf,minGradPsiBand,minGradPsiBandHalf,meanGradPsiBand,meanGradPsiBandHalf,maxGradPsiBand,maxGradPsiBandHalf,meanStrainBand,meanStrainBandHalf
2Dvortex,hex,sdplsBetaSweep,euler+SDPLS:beta(2)/simpleImp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.022222222222222223,,0,,0.46505130677,1.60153228422,1.44911979973,1.74359610744,2.07810989414,0.110657541803,0.119428787789,0.274924766862,2.22834145873,2.92602529436,3.62551718208,4.08516152044,-0.525790422416,-0.792189842222
2Dvortex,hex,sdplsBetaSweep,euler+SDPLS:beta(0.5)/simpleImp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.03125,,0,,0.85484056494,0.442959573835,0.551220788746,0.503608057849,0.510339279207,0.00121481031566,0.0155892206151,0.195823010216,0.60846503708,1.19783370608,1.34664316473,1.9240844541,-0.552524030221,-0.844911669256
2Dvortex,hex,sdplsBetaSweep,euler+SDPLS:beta/simpleImp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.03125,,0,,0.508834933898,0.664500890454,0.547432254515,0.829121223497,0.843716647303,0.0402654589633,0.0410449748031,0.222413246314,0.933903489608,1.58574179685,2.16521926348,2.50242059532,-0.392429231239,-0.834546690403
2Dvortex,hex,sdplsBetaSweep,euler+SDPLS:beta(1.5)/simpleImp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.03125,,0,,0.172175732526,1.05066790244,0.858726078653,1.25589701497,1.31419382945,0.084528430597,0.00842996958687,0.255929499188,1.48167924047,2.07463369033,2.92274104064,3.2205912828,-0.544009768308,-0.829423950802
2Dvortex,hex,sdplsBetaSweep,euler+SDPLS:beta(2)/simpleImp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.03125,,0,,0.134260476167,1.48036961247,1.33075220239,1.72947492199,1.8410095829,0.132876995353,0.130028194519,0.304674818578,2.03693715471,2.61091760508,3.84412250878,4.05848313508,-0.510952347112,-0.82221543082
2Dvortex,hex,sdplsConv2Dvortex,euler+div:linearUpwind/grad(psi)+dc:3,,0.5,0.00390625,,1,,0.00232834195334,1.6633885516,2.77784777615,0.756096707884,1.26492123847,0.000275131523217,0.161240775889,0.351028972647,3.51918859573,2.00269658961,5.69592126587,3.29689378945,-0.869678813959,-1.44120817429
2Dvortex,hex,sdplsConv2Dvortex,euler+SDPLS:R/simpleImp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.00390625,,1,,0.000478215385361,4.47043300627,0.0894829962651,3.15258039816,0.0151082966954,6.76962153195e-05,0.280039176914,0.912949453051,1.02128262131,1.00169141339,1.30147471261,1.07018832077,-0.874179325375,-1.44165701627
2Dvortex,hex,sdplsConv2Dvortex,euler+SDPLS:R/strictNegSp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.00390625,,1,,0.000474559168784,4.06134599715,0.0894555472825,3.31652815654,0.0151081733765,6.770599429e-05,0.280075234827,0.912948390325,1.02126877577,1.00169130688,1.30147571128,1.07018390729,-0.874177965111,-1.44165709978
2Dvortex,hex,sdplsConv2Dvortex,euler+SDPLS:beta/simpleImp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.00390625,,1,,9.31692670544e-05,1.01905241812,0.983494223957,0.578677402629,0.785159399794,0.000170309232494,0.185480626157,0.410031641068,1.92714857793,1.65412806201,2.63230822312,2.28751613003,-0.86592201408,-1.44160277512
2Dvortex,hex,sdplsConv2Dvortex,euler+SDPLS:beta/strictNegSp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.00390625,,1,,9.31639370758e-05,1.039901999,0.98349415354,0.578673885454,0.785159398752,0.000170309064275,0.185480517777,0.410031648387,1.92714851078,1.65412806113,2.63230813121,2.2875161321,-0.865922000011,-1.44160277061
2Dvortex,hex,sdplsConv2Dvortex,euler+div:linearUpwind/grad(psi)+dc:3,,0.5,0.0055248618784530384,,1,,0.00351612407867,1.65400906231,2.83903898564,0.754073501845,1.26248269198,0.000491742256453,0.152717495284,0.353099979384,3.55370642314,1.99930521755,5.79168202424,3.2974127659,-0.872947660676,-1.44452944019
2Dvortex,hex,sdplsConv2Dvortex,euler+SDPLS:R/simpleImp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.0055248618784530384,,1,,0.00606081898648,3.44917439927,0.151606525746,2.78893070819,0.0241932335912,0.000151225531391,0.327692449749,0.872093318819,1.07350655115,1.00167796888,1.40838958569,1.10474852743,-0.871215530513,-1.44064221542
2Dvortex,hex,sdplsConv2Dvortex,euler+SDPLS:R/strictNegSp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.0055248618784530384,,1,,0.00608557615827,3.65444493304,0.151526055706,2.69123645936,0.0241922328281,0.000151665041104,0.3277365262,0.872089609226,1.07336107989,1.00167273137,1.40839457155,1.10474261922,-0.871197279355,-1.44064245696
2Dvortex,hex,sdplsConv2Dvortex,euler+SDPLS:beta/simpleImp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.0055248618784530384,,1,,0.00276642572394,1.10744556337,0.991145904027,0.57696168438,0.784166223842,0.000298728882718,0.31590259973,0.409116121499,1.92182603325,1.65247973036,2.70693091158,2.28995961905,-0.871618766817,-1.44424063924
2Dvortex,hex,sdplsConv2Dvortex,euler+SDPLS:beta/strictNegSp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.0055248618784530384,,1,,0.00276642521586,1.1114462535,0.991146329522,0.576960607733,0.784166230719,0.000298728512242,0.315902255895,0.409116196179,1.9218264188,1.65247973762,2.70692572427,2.28995958958,-0.871618798619,-1.4442406272
2Dvortex,hex,sdplsConv2Dvortex,euler+div:linearUpwind/grad(psi)+dc:3,,0.5,0.0078125,,1,,0.00381886085417,1.63727735026,2.85967365626,0.752206753393,1.2633196813,0.00099840659511,0.12834259073,0.356562019285,3.56877064217,1.99448790866,5.75926528879,3.30194424998,-0.824910187976,-1.42601175041
2Dvortex,hex,sdplsConv2Dvortex,euler+SDPLS:R/simpleImp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.0078125,,1,,0.0255060005543,2.63291460643,0.18831817123,2.02942482356,0.0408951859715,0.00177563008435,0.0699742648266,0.783954843803,1.10933258116,1.00797149436,1.36922599979,1.14514687027,-0.849173343497,-1.42491477873
2Dvortex,hex,sdplsConv2Dvortex,euler+SDPLS:R/strictNegSp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.0078125,,1,,0.0254748021429,2.79988788732,0.188177489502,1.98264608869,0.0408972491791,0.00177577118934,0.0699707118866,0.783946532756,1.10923088496,1.00797356891,1.3692227638,1.14513822142,-0.849352413033,-1.42491599798
2Dvortex,hex,sdplsConv2Dvortex,euler+SDPLS:beta/simpleImp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.0078125,,1,,0.00206541471917,0.980636814234,1.08651580582,0.579783029077,0.785103661893,0.000599792719629,0.155374803761,0.414425480699,2.00068187002,1.65014806798,2.78193760947,2.28381261668,-0.841141637335,-1.42549704028
2Dvortex,hex,sdplsConv2Dvortex,euler+SDPLS:beta/strictNegSp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.0078125,,1,,0.00206525953308,0.980627962727,1.08651678375,0.579782623912,0.785103703704,0.000599788488408,0.155374592582,0.414425404388,2.00068273659,1.65014808492,2.78193807744,2.28381265121,-0.841141464084,-1.42549698138
2Dvortex,hex,sdplsConv2Dvortex,euler+div:linearUpwind/grad(psi)+dc:3,,0.5,0.011111111111111112,,1,,0.00636197143389,1.60739910445,2.71990327657,0.751982033649,1.28343493454,0.00153894957971,0.332080860346,0.34297314358,3.42453417548,2.00777053387,5.59060847547,3.35715971695,-0.827859555905,-1.42711800535
2Dvortex,hex,sdplsConv2Dvortex,euler+SDPLS:R/simpleImp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.011111111111111112,,1,,0.0489070883262,2.39203580036,0.23026749446,1.69401727465,0.087410492838,0.000261143384949,0.251373348295,0.760282457715,1.07538616208,1.04818253757,1.37049208615,1.31112199878,-0.842158568519,-1.42191760103
2Dvortex,hex,sdplsConv2Dvortex,euler+SDPLS:R/strictNegSp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.011111111111111112,,1,,0.0487879929455,2.18293913826,0.230353946983,1.54492023266,0.0873975314456,0.000265689814844,0.249402466924,0.76026116671,1.07488403115,1.04818042765,1.37016203351,1.3111245615,-0.842222911955,-1.42192153242
2Dvortex,hex,sdplsConv2Dvortex,euler+SDPLS:beta/simpleImp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.011111111111111112,,1,,0.019949416789,0.921955719243,1.18757281504,0.577727550254,0.798957206927,0.00097576007933,0.476201527891,0.395761936306,2.07997256864,1.66068043385,2.8876123425,2.45141984519,-0.835693848622,-1.42606387117
2Dvortex,hex,sdplsConv2Dvortex,euler+SDPLS:beta/strictNegSp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.011111111111111112,,1,,0.01994978161,0.921955347816,1.18757193661,0.577727483474,0.798957096695,0.000975766783351,0.476200637299,0.395762105084,2.0799720518,1.66068033578,2.88760061348,2.45141884134,-0.835693606841,-1.42606389083
2Dvortex,hex,sdplsConv2Dvortex,euler+div:linearUpwind/grad(psi)+dc:3,,0.5,0.015625,,1,,0.0194562405292,1.56031484652,2.41516779626,0.746324738947,1.27993719916,0.000927828678274,0.194954825543,0.371479351599,3.13327369476,1.98587764739,5.30043542455,3.38538222279,-0.785309842868,-1.38722598949
2Dvortex,hex,sdplsConv2Dvortex,euler+SDPLS:R/simpleImp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.015625,,1,,0.0581179882226,1.91051083006,0.291998201061,1.23597974359,0.136068234957,0.0134705409575,0.162587632447,0.689109939802,1.04085084282,1.09617322969,1.77780316609,1.30579624099,-0.786892663721,-1.36092601712
2Dvortex,hex,sdplsConv2Dvortex,euler+SDPLS:R/strictNegSp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.015625,,1,,0.0580282400664,1.95583053249,0.291838771516,1.31912141175,0.136028225069,0.0134672608013,0.161448479398,0.689160417256,1.04094730796,1.09615009559,1.77749353511,1.30579291236,-0.786823375413,-1.36095669294
2Dvortex,hex,sdplsConv2Dvortex,euler+SDPLS:beta/simpleImp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.015625,,1,,0.0528224692029,0.849531020863,1.14697809083,0.579285283753,0.837991931824,0.000877360805715,0.226775516179,0.410734080418,2.02272430836,1.67588865495,2.76158809799,2.55883479108,-0.803884874214,-1.37922077103
2Dvortex,hex,sdplsConv2Dvortex,euler+SDPLS:beta/strictNegSp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.015625,,1,,0.0528227318946,0.849530897583,1.14697324206,0.579285178018,0.837991923943,0.000877392501052,0.226753074526,0.410737857618,2.02271988438,1.6758887702,2.76157221626,2.55883049617,-0.803887696395,-1.37922090027
2Dvortex,hex,sdplsConv2Dvortex,euler+div:linearUpwind/grad(psi)+dc:3,,0.5,0.022222222222222223,,0,,0.0790724535754,1.488284603,2.04802266295,0.734570003405,1.22094406208,0.00223565712222,0.253458225915,0.358589900171,2.72784197729,1.93472014921,5.0274993104,3.34393679151,-0.833270421975,-1.39803320887
2Dvortex,hex,sdplsConv2Dvortex,euler+SDPLS:R/simpleImp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.022222222222222223,,1,,0.00955240518904,1.64380935833,0.391687061198,1.15403302849,0.15947918384,0.0359565647416,0.0395121326546,0.620696704477,0.994616300969,1.09426364512,2.02657141771,1.30278352831,-0.773900779978,-1.37163259906
2Dvortex,hex,sdplsConv2Dvortex,euler+SDPLS:R/strictNegSp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.022222222222222223,,1,,0.00954012768102,1.61395968833,0.391728165446,1.19507092864,0.159468812775,0.0359583667161,0.0394317578255,0.620683098139,0.99477591913,1.09425408366,2.02661996545,1.30277663335,-0.773964970531,-1.37165719941
2Dvortex,hex,sdplsConv2Dvortex,euler+SDPLS:beta/simpleImp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.022222222222222223,,1,,0.0720802171374,0.838383171203,1.00184080754,0.583428709637,0.856185880764,0.00795152954883,0.190239231633,0.407130196304,1.85091907032,1.68133584667,2.62265182848,2.51139673611,-0.790285304263,-1.38423722536
2Dvortex,hex,sdplsConv2Dvortex,euler+SDPLS:beta/strictNegSp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.022222222222222223,,1,,0.0720794482813,0.838382303708,1.00182968705,0.583428442868,0.856186142742,0.00795163198384,0.19023874707,0.40713538654,1.85090680155,1.68133674464,2.62263549521,2.51138879258,-0.79029267093,-1.38423501905
2Dvortex,hex,sdplsConv2Dvortex,euler+div:linearUpwind/grad(psi)+dc:3,,0.5,0.03125,,0,,0.244821435357,1.38387165165,1.59990364597,0.717676540494,1.0839282713,0.0115455756895,0.178421236794,0.305102781852,2.14451956087,1.77840263289,4.57978214322,3.216358533,-0.809319546049,-1.28562018401
2Dvortex,hex,sdplsConv2Dvortex,euler+SDPLS:R/simpleImp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.03125,,0,,0.137549766366,1.31788686575,0.450846413647,0.962768980212,0.222838396837,0.0531600062186,0.0225786812706,0.464598088097,0.95306494263,1.05490168194,2.09375871186,1.43518340045,-0.722099323346,-1.33048384459
2Dvortex,hex,sdplsConv2Dvortex,euler+SDPLS:R/strictNegSp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.03125,,0,,0.137462596833,1.38033175134,0.450571295891,0.953818515457,0.222893168225,0.0531587966945,0.0219713089578,0.464540534407,0.953103880829,1.05496219849,2.09346737253,1.43510864244,-0.720946472264,-1.3305791903
2Dvortex,hex,sdplsConv2Dvortex,euler+SDPLS:beta/simpleImp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.03125,,1,,0.0402654589633,0.830997840857,0.849896608938,0.585417160958,0.788523233298,0.0168614918484,0.193821396788,0.340416221589,1.59951332293,1.5929914168,2.53134316766,2.38916043458,-0.819616564652,-1.28754158403
2Dvortex,hex,sdplsConv2Dvortex,euler+SDPLS:beta/strictNegSp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.03125,,1,,0.0402603711124,0.830996161772,0.849881787087,0.585416581178,0.788523045976,0.0168628044697,0.193792796628,0.340404111037,1.59949322202,1.59299264978,2.53132851979,2.38913826294,-0.819628039083,-1.28753765298
2Dvortex,hex,sdplsOrderAblation,euler+div:linearUpwind/grad(psi)+dc:3,,0.5,0.00390625,,1,,0.00232834195334,1.6633885516,2.77784777615,0.756096707884,1.26492123847,0.000275131523217,0.161240775889,0.351028972647,3.51918859573,2.00269658961,5.69592126587,3.29689378945,-0.869678813959,-1.44120817429
2Dvortex,hex,sdplsOrderAblation,euler+SDPLS:R/simpleImp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.00390625,,1,,0.000478215385361,4.47043300627,0.0894829962651,3.15258039816,0.0151082966954,6.76962153195e-05,0.280039176914,0.912949453051,1.02128262131,1.00169141339,1.30147471261,1.07018832077,-0.874179325375,-1.44165701627
2Dvortex,hex,sdplsOrderAblation,euler+div:linearUpwind/grad(psi):lsq+dc:3,,0.5,0.00390625,,1,,0.00247431583249,1.66320017503,2.76698392682,0.755978753392,1.26492315961,0.000275106129718,0.138473779512,0.351028972683,3.50301122666,2.00269793009,5.69260992203,3.29689376709,-0.869274312504,-1.44120837753
2Dvortex,hex,sdplsOrderAblation,euler+SDPLS:R/simpleImp+div:linearUpwind/grad(psi):lsq+dc:3,,0.5,0.00390625,,1,,0.000766460529553,4.90503362289,0.0839722761983,3.41854192013,0.0150741064191,6.23798800703e-05,0.283022854487,0.912960343322,1.01563507418,1.00190802636,1.29292412204,1.06995731547,-0.873864825838,-1.44161419941
2Dvortex,hex,sdplsOrderAblation,euler+div:linearUpwind/grad(psi):clGauss+dc:3,,0.5,0.00390625,,1,,0.00232834195334,1.66338681803,2.77784777615,0.756095312341,1.26492123847,0.000275131523217,0.161240775889,0.351028972647,3.51918859573,2.00269658961,5.69592126587,3.29689378945,-0.869678813959,-1.44120817429
2Dvortex,hex,sdplsOrderAblation,euler+SDPLS:R/simpleImp+div:linearUpwind/grad(psi):clGauss+dc:3,,0.5,0.00390625,,1,,0.000469145159843,4.45173521303,0.0894855517523,3.58129190585,0.0151082126438,6.77264762134e-05,0.280073370558,0.912949453084,1.02127203374,1.00169119,1.30147473861,1.07018832088,-0.874167608087,-1.44165701557
2Dvortex,hex,sdplsOrderAblation,euler+div:linearUpwind/grad(psi):flLsq+dc:3,,0.5,0.00390625,,1,,0.0181451166252,1.64783790266,2.72354095285,0.761167725935,1.33805023058,0.00239057451151,0.132587765329,0.304143965991,3.40074288174,2.02789663958,5.8687165544,4.483399512,-0.859142179946,-1.42411452038
2Dvortex,hex,sdplsOrderAblation,euler+SDPLS:R/simpleImp+div:linearUpwind/grad(psi):flLsq+dc:3,,0.5,0.00390625,,1,,0.0249047404766,4.37569763153,0.13557142965,3.27819298623,0.127353279695,0.0105877198,0.205080881474,0.566248208185,0.999709322228,1.01803938232,1.72868207537,1.8645766724,-0.864624079624,-1.42857242179
2Dvortex,hex,sdplsOrderAblation,euler+div:linearUpwind/grad(psi)+dc:3,,0.5,0.0055248618784530384,,1,,0.00351612407867,1.65400906231,2.83903898564,0.754073501845,1.26248269198,0.000491742256453,0.152717495284,0.353099979384,3.55370642314,1.99930521755,5.79168202424,3.2974127659,-0.872947660676,-1.44452944019
2Dvortex,hex,sdplsOrderAblation,euler+SDPLS:R/simpleImp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.0055248618784530384,,1,,0.00606081898648,3.44917439927,0.151606525746,2.78893070819,0.0241932335912,0.000151225531391,0.327692449749,0.872093318819,1.07350655115,1.00167796888,1.40838958569,1.10474852743,-0.871215530513,-1.44064221542
2Dvortex,hex,sdplsOrderAblation,euler+div:linearUpwind/grad(psi):lsq+dc:3,,0.5,0.0055248618784530384,,1,,0.00372341755522,1.65377808042,2.82255617451,0.75386872209,1.26246167587,0.00049248697575,0.170845041042,0.353099970355,3.53860916017,1.99928943092,5.80088893578,3.29740851594,-0.875650870589,-1.44452664982
2Dvortex,hex,sdplsOrderAblation,euler+SDPLS:R/simpleImp+div:linearUpwind/grad(psi):lsq+dc:3,,0.5,0.0055248618784530384,,1,,0.00418598230805,3.69850917998,0.134998072248,2.84648565444,0.0244799479026,0.000141723099006,0.308842886608,0.872260825431,1.06160257378,1.00134060044,1.38873958914,1.10626248153,-0.867660495563,-1.44062214507
2Dvortex,hex,sdplsOrderAblation,euler+div:linearUpwind/grad(psi):clGauss+dc:3,,0.5,0.0055248618784530384,,1,,0.00351612407866,1.65400606605,2.83903898564,0.754070864763,1.26248269198,0.000491742256452,0.152717495284,0.353099979384,3.55370642313,1.99930521755,5.79168202424,3.2974127659,-0.872947660676,-1.44452944019
2Dvortex,hex,sdplsOrderAblation,euler+SDPLS:R/simpleImp+div:linearUpwind/grad(psi):clGauss+dc:3,,0.5,0.0055248618784530384,,1,,0.00606213526069,3.49952709752,0.151587780629,2.40622317519,0.0241930927376,0.000151304921078,0.327803227161,0.872093321337,1.07345815272,1.00167754662,1.40838979745,1.10474852596,-0.871213718186,-1.44064207661
2Dvortex,hex,sdplsOrderAblation,euler+div:linearUpwind/grad(psi):flLsq+dc:3,,0.5,0.0055248618784530384,,1,,0.0240319502097,1.63219115761,2.77133805782,0.755764249692,1.29275362183,0.000988312455137,0.143769064975,0.316662556296,3.42632696464,1.99665340544,6.2887379026,3.82240907047,-0.814041406406,-1.44792120857
2Dvortex,hex,sdplsOrderAblation,euler+SDPLS:R/simpleImp+div:linearUpwind/grad(psi):flLsq+dc:3,,0.5,0.0055248618784530384,,1,,0.0288445210668,3.20235758595,0.181493471396,2.62822873341,0.143354115722,0.0112451888439,0.129826029246,0.548878280454,1.01765173024,1.02713904047,1.41776254383,1.81930921061,-0.859082604969,-1.43731879258
2Dvortex,hex,sdplsOrderAblation,euler+div:linearUpwind/grad(psi)+dc:3,,0.5,0.0078125,,1,,0.00381886085417,1.63727735026,2.85967365626,0.752206753393,1.2633196813,0.00099840659511,0.12834259073,0.356562019285,3.56877064217,1.99448790866,5.75926528879,3.30194424998,-0.824910187976,-1.42601175041
2Dvortex,hex,sdplsOrderAblation,euler+SDPLS:R/simpleImp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.0078125,,1,,0.0255060005543,2.63291460643,0.18831817123,2.02942482356,0.0408951859715,0.00177563008435,0.0699742648266,0.783954843803,1.10933258116,1.00797149436,1.36922599979,1.14514687027,-0.849173343497,-1.42491477873
2Dvortex,hex,sdplsOrderAblation,euler+div:linearUpwind/grad(psi):lsq+dc:3,,0.5,0.0078125,,1,,0.00444407396837,1.63732580857,2.81927398498,0.75185705009,1.26364544886,0.000990727384214,0.12899143171,0.356562020049,3.51751604158,1.99471824757,5.75133280016,3.30209482562,-0.855296151438,-1.42603536418
2Dvortex,hex,sdplsOrderAblation,euler+SDPLS:R/simpleImp+div:linearUpwind/grad(psi):lsq+dc:3,,0.5,0.0078125,,1,,0.020464967731,2.84195949864,0.179926536282,2.10047893377,0.039788597967,0.00175687233811,0.126459862258,0.781367966311,1.09203570911,1.00726042109,1.36221301403,1.15234446556,-0.857598997777,-1.42529496889
2Dvortex,hex,sdplsOrderAblation,euler+div:linearUpwind/grad(psi):clGauss+dc:3,,0.5,0.0078125,,1,,0.00381886085431,1.63727300842,2.85967365626,0.75220190612,1.2633196813,0.000998406595365,0.128342590733,0.356562019288,3.56877064217,1.99448790866,5.75926528879,3.30194424998,-0.824910187976,-1.42601175041
2Dvortex,hex,sdplsOrderAblation,euler+SDPLS:R/simpleImp+div:linearUpwind/grad(psi):clGauss+dc:3,,0.5,0.0078125,,1,,0.0255216442292,2.80007131795,0.188385259909,2.0385513886,0.0408956076255,0.00177567985433,0.0701862354516,0.783955237112,1.1092431078,1.007971074,1.36922610599,1.14514706472,-0.84924893158,-1.42491493358
2Dvortex,hex,sdplsOrderAblation,euler+div:linearUpwind/grad(psi):flLsq+dc:3,,0.5,0.0078125,,1,,0.0285973412222,1.61181389483,2.69024843536,0.752539757798,1.28939042885,0.00377680329769,0.135109699026,0.344743990698,3.35591928916,1.97845958992,5.85571484949,3.74448928698,-0.815955987584,-1.43670945035
2Dvortex,hex,sdplsOrderAblation,euler+SDPLS:R/simpleImp+div:linearUpwind/grad(psi):flLsq+dc:3,,0.5,0.0078125,,1,,0.0296859859045,3.3066930778,0.198556583467,2.28047814089,0.128204402488,0.0159682063635,0.11225852872,0.608305574356,1.03607450767,1.03404338583,1.41249017199,1.63350993043,-0.838356852921,-1.43924576358
2Dvortex,hex,sdplsOrderAblation,euler+div:linearUpwind/grad(psi)+dc:3,,0.5,0.011111111111111112,,1,,0.00636197143389,1.60739910445,2.71990327657,0.751982033649,1.28343493454,0.00153894957971,0.332080860346,0.34297314358,3.42453417548,2.00777053387,5.59060847547,3.35715971695,-0.827859555905,-1.42711800535
2Dvortex,hex,sdplsOrderAblation,euler+SDPLS:R/simpleImp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.011111111111111112,,1,,0.0489070883262,2.39203580036,0.23026749446,1.69401727465,0.087410492838,0.000261143384949,0.251373348295,0.760282457715,1.07538616208,1.04818253757,1.37049208615,1.31112199878,-0.842158568519,-1.42191760103
2Dvortex,hex,sdplsOrderAblation,euler+div:linearUpwind/grad(psi):lsq+dc:3,,0.5,0.011111111111111112,,1,,0.00970807931403,1.60796155043,2.66598103793,0.751471752833,1.28159777076,0.00151324322824,0.532970244621,0.342972296887,3.38126705323,2.00665554962,5.57111640854,3.35481355414,-0.841046200666,-1.42714500739
2Dvortex,hex,sdplsOrderAblation,euler+SDPLS:R/simpleImp+div:linearUpwind/grad(psi):lsq+dc:3,,0.5,0.011111111111111112,,1,,0.0410600534838,2.38165230928,0.215757241299,1.63130569603,0.0835772309953,0.00010827840492,0.206586969583,0.754779767976,1.06456520957,1.0427336425,1.3565424437,1.2851151327,-0.838302224059,-1.42316192677
2Dvortex,hex,sdplsOrderAblation,euler+div:linearUpwind/grad(psi):clGauss+dc:3,,0.5,0.011111111111111112,,1,,0.00636197135642,1.60739837882,2.71990327654,0.751973496476,1.28343493442,0.00153894981723,0.332080860179,0.34297315223,3.42453417547,2.00777053476,5.59060847551,3.35715971695,-0.827859555865,-1.42711800355
2Dvortex,hex,sdplsOrderAblation,euler+SDPLS:R/simpleImp+div:linearUpwind/grad(psi):clGauss+dc:3,,0.5,0.011111111111111112,,1,,0.0489052643527,2.11133756215,0.230255136052,1.73132254725,0.0874107384618,0.000260876837498,0.25173396756,0.760283926267,1.07536464596,1.04818132878,1.37037163781,1.31112200277,-0.84218897762,-1.42191662839
2Dvortex,hex,sdplsOrderAblation,euler+div:linearUpwind/grad(psi):flLsq+dc:3,,0.5,0.011111111111111112,,1,,0.041490898694,1.57456210338,2.4660872728,0.749569098484,1.28611826189,0.000578815097741,0.193850783015,0.342490747844,3.15042939324,1.94669703426,5.55170923013,3.52653504076,-0.796429693023,-1.43379822456
2Dvortex,hex,sdplsOrderAblation,euler+SDPLS:R/simpleImp+div:linearUpwind/grad(psi):flLsq+dc:3,,0.5,0.011111111111111112,,1,,0.0376651114135,2.22756502807,0.246944572957,1.71729616626,0.12418937009,0.0132985352579,0.0621400113069,0.467126147354,1.00244312874,1.03600158255,1.50980581721,1.42361574308,-0.80667218343,-1.43123580349
2Dvortex,hex,sdplsOrderAblation,euler+div:linearUpwind/grad(psi)+dc:3,,0.5,0.015625,,1,,0.0194562405292,1.56031484652,2.41516779626,0.746324738947,1.27993719916,0.000927828678274,0.194954825543,0.371479351599,3.13327369476,1.98587764739,5.30043542455,3.38538222279,-0.785309842868,-1.38722598949
2Dvortex,hex,sdplsOrderAblation,euler+SDPLS:R/simpleImp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.015625,,1,,0.0581179882226,1.91051083006,0.291998201061,1.23597974359,0.136068234957,0.0134705409575,0.162587632447,0.689109939802,1.04085084282,1.09617322969,1.77780316609,1.30579624099,-0.786892663721,-1.36092601712
2Dvortex,hex,sdplsOrderAblation,euler+div:linearUpwind/grad(psi):lsq+dc:3,,0.5,0.015625,,1,,0.0272817535124,1.56201397844,2.40252605668,0.745554785256,1.26956917483,0.00138371625344,0.243696639109,0.366354690452,3.12131164178,1.97915113062,5.26312408107,3.37145081383,-0.809773677126,-1.3872146076
2Dvortex,hex,sdplsOrderAblation,euler+SDPLS:R/simpleImp+div:linearUpwind/grad(psi):lsq+dc:3,,0.5,0.015625,,1,,0.0534929987502,1.87665385928,0.268231989723,1.38740089269,0.129021631929,0.0116104687691,0.131671775804,0.677678938592,1.04120541013,1.08723965943,1.72513667139,1.30367448638,-0.787088443142,-1.36442467486
2Dvortex,hex,sdplsOrderAblation,euler+div:linearUpwind/grad(psi):clGauss+dc:3,,0.5,0.015625,,1,,0.0194562486016,1.56033563398,2.41516781675,0.746311807431,1.27993720045,0.000927792819838,0.194954855546,0.371477873008,3.1332737129,1.98587757926,5.3004354422,3.38538222278,-0.785309847027,-1.38722619615
2Dvortex,hex,sdplsOrderAblation,euler+SDPLS:R/simpleImp+div:linearUpwind/grad(psi):clGauss+dc:3,,0.5,0.015625,,1,,0.0581398039194,1.89551563354,0.291994811235,1.3757774838,0.136066717181,0.0134627883999,0.162560671902,0.689227469831,1.04101693148,1.09618200729,1.77823520001,1.30579623171,-0.786921517217,-1.36096011378
