method,velocityExtension,reconstruction,redistancer,redistTrigger,solver,phaseIndicator,surfaceTensionForce,psiDdt,T,h,maxCellSize,cfl,totalClockTime,clockPerSimTime,gradientError,shapeError,volumeError,gradientErrorBand,gradientErrorHalf,gradientErrorBandHalf,gradientErrorMax,gradientErrorMaxHalf,volumeErrorHalf,minGradPsiBand,minGradPsiBandHalf,meanGradPsiBand,meanGradPsiBandHalf,maxGradPsiBand,maxGradPsiBandHalf,minStrainBand,meanStrainBand,maxStrainBand,minStrainBandHalf,meanStrainBandHalf,maxStrainBandHalf,sdplsBeta,anchorLayers,uextDiv,eNormalL2,eNormalLinf,eNormalRawL2,ratioL2,eNormalL2In,eNormalL2Out,solverFailed,study,caseDir,np,gitCommit,runDate,oscillation,endTimeReached,lastTime,divPsi,divPsiGrad,divPsiGradScheme,gradPsiSdpls,gradUSdpls,nDefCorr,oscillationRendered
euler+SDPLS:R/simpleImp+div:linearUpwind/grad(psi)+dc:3,none,,,,leiaLevelSetFoam,detrixheAslam,,,2,0.011111111111111112,,0.5,2.0,1.0,2.3135592801,0.000253508567811,0.0278850888408,0.206978623767,2.03026465607,0.135424463888,51.2195018961,38.5829585491,0.0116976587342,0.442777104241,0.602119599555,1.01030032281,1.08877321018,1.40777305745,1.33110723319,-2.84804334623,0.0236576604865,2.82979452027,-0.0416427567297,0.0202039458161,0.0468016712835,,0,UpwindUext,,,,,,,,sdplsRdivConv2Dvortex,2Dvortex_00010,4,79eb6d1,2026-08-19T20:03:39+00:00,on,1,2,Gauss linearUpwind grad(psi),grad(psi),cellLimited leastSquares 1,leastSquares,Gauss linear,3,on
euler+SDPLS:Rdiv/simpleImp+div:linearUpwind/grad(psi)+dc:3,none,,,,leiaLevelSetFoam,detrixheAslam,,,2,0.011111111111111112,,0.5,2.0,1.0,16.6009031096,0.00360779210947,0.25008644636,45.6100481247,3.02633110322,8.00210982113,256.243976084,35.8137566249,0.0383466953086,0.0595599882398,0.350016753645,26.4640103816,4.4696920623,257.243976084,36.8137566249,-3.12364541023,0.0807129621652,2.986133916,-0.0462514542065,0.0143134353372,0.0466438121188,,0,UpwindUext,,,,,,,,sdplsRdivConv2Dvortex,2Dvortex_00011,4,79eb6d1,2026-08-19T20:03:40+00:00,on,1,2,Gauss linearUpwind grad(psi),grad(psi),cellLimited leastSquares 1,leastSquares,Gauss linear,3,on
euler+div:linearUpwind/grad(psi)+dc:3,none,,,,leiaLevelSetFoam,detrixheAslam,,,2,0.015625,,0.5,1.0,0.5,0.141101357203,0.000259944803834,0.0215325408652,0.0723442221645,0.95305052787,1.63743507624,0.98299217242,2.95019048478,0.000457585484825,0.875758641742,0.260405730685,1.01045121673,2.35099472505,1.17932685976,3.95019048478,-2.86257942959,-0.011755676623,2.85573937874,-0.0410445820684,0.0443448404903,0.106322271471,,0,UpwindUext,,,,,,,,sdplsRdivConv2Dvortex,2Dvortex_00006,4,79eb6d1,2026-08-19T20:03:40+00:00,on,1,2,Gauss linearUpwind grad(psi),grad(psi),cellLimited leastSquares 1,leastSquares,Gauss linear,3,on
euler+SDPLS:R/simpleImp+div:linearUpwind/grad(psi)+dc:3,none,,,,leiaLevelSetFoam,detrixheAslam,,,2,0.015625,,0.5,1.0,0.5,1.54366468507,0.000530597477535,0.0577958014459,0.257550853803,1.56939736537,0.171946445875,17.1666499506,17.4471961332,0.0334698994281,0.330426159848,0.463713112446,0.968188105156,1.10996862596,1.42098066696,1.32869451077,-2.86040609717,-0.0238742371728,2.86261162802,-0.0993852543348,0.0438169834991,0.105968638261,,0,UpwindUext,,,,,,,,sdplsRdivConv2Dvortex,2Dvortex_00007,4,79eb6d1,2026-08-19T20:03:40+00:00,on,1,2,Gauss linearUpwind grad(psi),grad(psi),cellLimited leastSquares 1,leastSquares,Gauss linear,3,on
euler+SDPLS:Rdiv/simpleImp+div:linearUpwind/grad(psi)+dc:3,none,,,,leiaLevelSetFoam,detrixheAslam,,,2,0.015625,,0.5,1.0,0.5,3.49084474916,0.00144744045896,0.0964795484301,10.27422508,1.67918836716,1.56385713908,39.0846452355,13.9751819892,0.0527348218605,0.302464623703,0.406881982988,7.07277459616,1.57358253878,40.0846452355,9.51099980599,-2.98649629013,0.357192399449,3.03366147927,-0.0822537049242,0.0374388125689,0.1032176145,,0,UpwindUext,,,,,,,,sdplsRdivConv2Dvortex,2Dvortex_00008,4,79eb6d1,2026-08-19T20:03:40+00:00,on,1,2,Gauss linearUpwind grad(psi),grad(psi),cellLimited leastSquares 1,leastSquares,Gauss linear,3,on
euler+div:linearUpwind/grad(psi)+dc:3,none,,,,leiaLevelSetFoam,detrixheAslam,,,2,0.022222222222222223,,0.5,1.0,0.5010417092063656,0.173497956787,0.000488379187359,0.032988046859,0.0920496869145,0.931857727037,1.52907801194,0.994086672649,2.82359445108,0.00924556139739,0.794755667887,0.224417694586,0.978332294286,2.22971572158,1.16555961022,3.82359445108,-2.91083981028,-0.050419494285,2.92255880861,-0.0196595071574,0.0128634102861,0.0321576266832,,0,UpwindUext,,,,,,,,sdplsRdivConv2Dvortex,2Dvortex_00003,4,79eb6d1,2026-08-19T20:03:39+00:00,on,1,2,Gauss linearUpwind grad(psi),grad(psi),cellLimited leastSquares 1,leastSquares,Gauss linear,3,on
euler+SDPLS:R/simpleImp+div:linearUpwind/grad(psi)+dc:3,none,,,,leiaLevelSetFoam,detrixheAslam,,,2,0.022222222222222223,,0.5,0.0,0.0,0.897514691988,0.000797029193305,0.0765971563406,0.298377370157,1.25593393219,0.239719679043,5.23151055644,7.32684020276,0.0523719685539,0.289911555147,0.227588474609,0.882910467477,1.06867251926,1.37707191711,1.49134319207,-2.8976020762,-0.111124154664,2.92009015142,-0.0278996516833,0.0128929591131,0.032437003847,,0,UpwindUext,,,,,,,,sdplsRdivConv2Dvortex,2Dvortex_00004,4,79eb6d1,2026-08-19T20:03:40+00:00,on,1,2,Gauss linearUpwind grad(psi),grad(psi),cellLimited leastSquares 1,leastSquares,Gauss linear,3,on
euler+SDPLS:Rdiv/simpleImp+div:linearUpwind/grad(psi)+dc:3,none,,,,leiaLevelSetFoam,detrixheAslam,,,2,0.022222222222222223,,0.5,1.0,0.5010417092063656,1.54011954638,0.000994450748667,0.106893428668,4.34690637314,1.30462133569,0.256263601246,15.2573909473,6.60704433551,0.0812845692765,0.416036386155,0.331063836758,2.83914050342,1.08661202178,16.2573909473,1.54712965276,-3.0594626048,-0.162720446675,2.90345458114,-0.0301609234019,0.0129062292484,0.0325147453805,,0,UpwindUext,,,,,,,,sdplsRdivConv2Dvortex,2Dvortex_00005,4,79eb6d1,2026-08-19T20:03:39+00:00,on,1,2,Gauss linearUpwind grad(psi),grad(psi),cellLimited leastSquares 1,leastSquares,Gauss linear,3,on
euler+div:linearUpwind/grad(psi)+dc:3,none,,,,leiaLevelSetFoam,detrixheAslam,,,2,0.03125,,0.5,0.0,0.0,0.2130436149,0.000784836311905,0.0257484321583,0.121949881487,0.897568095508,1.22226933142,0.980966707464,2.51193662496,0.0516195168712,0.731876371834,0.187880126876,0.91494499884,1.88089265732,1.10437384656,3.46490103031,-2.87969850019,-0.103707186588,2.85858685417,-0.0669731669269,-0.0214747673854,0.0565395755456,,0,UpwindUext,,,,,,,,sdplsRdivConv2Dvortex,2Dvortex_00000,4,79eb6d1,2026-08-19T20:03:39+00:00,on,1,2,Gauss linearUpwind grad(psi),grad(psi),cellLimited leastSquares 1,leastSquares,Gauss linear,3,on
euler+SDPLS:R/simpleImp+div:linearUpwind/grad(psi)+dc:3,none,,,,leiaLevelSetFoam,detrixheAslam,,,2,0.03125,,0.5,0.0,0.0,0.828474851909,0.0010883872232,0.0597275505177,0.305534566898,1.18711885353,0.343815104763,6.90850482856,5.47654718101,0.0389685344764,0.241265951074,0.127574683838,0.823975636367,1.07056330436,1.39498791071,1.84521851332,-2.86453377734,-0.173981446577,3.02905474443,-0.0672970413894,-0.0255615237633,0.0155464649401,,0,UpwindUext,,,,,,,,sdplsRdivConv2Dvortex,2Dvortex_00001,4,79eb6d1,2026-08-19T20:03:39+00:00,on,1,2,Gauss linearUpwind grad(psi),grad(psi),cellLimited leastSquares 1,leastSquares,Gauss linear,3,on
euler+SDPLS:Rdiv/simpleImp+div:linearUpwind/grad(psi)+dc:3,none,,,,leiaLevelSetFoam,detrixheAslam,,,2,0.03125,,0.5,0.0,0.0,0.8458349364,0.00103789480784,0.0616335742364,0.631684542272,1.10777489522,0.390523206749,7.02449400565,4.86774985956,0.0499733641424,0.36831085231,0.135668416913,1.06888195173,1.02416218168,3.40349513243,1.8751682657,-2.87978933432,-0.163941223355,3.0198495629,-0.0625316060666,-0.0243676061623,0.06452193897,,0,UpwindUext,,,,,,,,sdplsRdivConv2Dvortex,2Dvortex_00002,4,79eb6d1,2026-08-19T20:03:40+00:00,on,1,2,Gauss linearUpwind grad(psi),grad(psi),cellLimited leastSquares 1,leastSquares,Gauss linear,3,on
