method,velocityExtension,reconstruction,redistancer,redistTrigger,solver,phaseIndicator,surfaceTensionForce,psiDdt,T,h,maxCellSize,cfl,totalClockTime,clockPerSimTime,gradientError,shapeError,volumeError,gradientErrorBand,gradientErrorHalf,gradientErrorBandHalf,gradientErrorMax,gradientErrorMaxHalf,volumeErrorHalf,minGradPsiBand,minGradPsiBandHalf,meanGradPsiBand,meanGradPsiBandHalf,maxGradPsiBand,maxGradPsiBandHalf,minStrainBand,meanStrainBand,maxStrainBand,minStrainBandHalf,meanStrainBandHalf,maxStrainBandHalf,sdplsBeta,anchorLayers,uextDiv,eNormalL2,eNormalLinf,eNormalRawL2,ratioL2,eNormalL2In,eNormalL2Out,solverFailed,study,caseDir,np,gitCommit,runDate,oscillation,endTimeReached,lastTime,divPsi,divPsiGrad,divPsiGradScheme,gradPsiSdpls,gradUSdpls,nDefCorr,oscillationRendered
euler+SDPLS:Rdiv/simpleImp+div:linearUpwind/grad(psi)+dc:3,none,,,,leiaLevelSetFoam,detrixheAslam,,,2,0.00390625,,0.5,156.0,78.01178861959733,366877.977629,0.0104360994679,1.28857437361,799613.251599,126.864004631,499.289410915,19268154.2794,6601.07790477,0.244404173478,0.313526023121,0.105744923517,113207.814005,209.335620702,19268155.2794,6602.07790477,-3.13406695928,0.192134271744,3.1368179182,-0.00885689881103,0.000446001601695,0.00899564010488,,0,UpwindUext,,,,,,,,sdplsRdivCoefficientError2Dvortex,2Dvortex_00003,1,093e3a4-dirty,2026-08-26T14:38:29+00:00,on,1,2,Gauss linearUpwind grad(psi),grad(psi),cellLimited leastSquares 1,leastSquares,Gauss linear,3,on
euler+SDPLS:Rdiv/simpleImp+div:linearUpwind/grad(psi)+dc:3,none,,,,leiaLevelSetFoam,detrixheAslam,,,2,0.0078125,,0.5,17.0,8.5,85.2510732133,0.00576695838812,0.407348688599,229.260041315,5.52719691336,17.8309847362,2091.20343897,86.6442734599,0.056047419049,0.177962419638,0.164242974678,112.731694372,10.7095027913,2092.20343897,87.6442734599,-3.13059045683,0.301764315499,3.00954847385,-0.0287102160512,0.00622254401229,0.0315685918746,,0,UpwindUext,,,,,,,,sdplsRdivCoefficientError2Dvortex,2Dvortex_00002,1,093e3a4-dirty,2026-08-26T14:38:29+00:00,on,1,2,Gauss linearUpwind grad(psi),grad(psi),cellLimited leastSquares 1,leastSquares,Gauss linear,3,on
euler+SDPLS:Rdiv/simpleImp+div:linearUpwind/grad(psi)+dc:3,none,,,,leiaLevelSetFoam,detrixheAslam,,,2,0.015625,,0.5,2.0,1.0,3.99349127276,0.00162746470238,0.112885530412,11.9293561538,1.57316539917,1.59740920065,43.1493914612,11.6480500103,0.053485341088,0.443886782396,0.406355460474,7.91000011771,1.56013473996,44.1493914612,9.29144570632,-2.88705546102,0.366746725029,3.04291233934,-0.0882348775573,0.0379218848625,0.103221787865,,0,UpwindUext,,,,,,,,sdplsRdivCoefficientError2Dvortex,2Dvortex_00001,1,093e3a4-dirty,2026-08-26T14:38:29+00:00,on,1,2,Gauss linearUpwind grad(psi),grad(psi),cellLimited leastSquares 1,leastSquares,Gauss linear,3,on
euler+SDPLS:Rdiv/simpleImp+div:linearUpwind/grad(psi)+dc:3,none,,,,leiaLevelSetFoam,detrixheAslam,,,2,0.03125,,0.5,1.0,0.5014981418684025,0.882550776247,0.00107869391376,0.0613728098258,0.636704967958,1.13078928003,0.386303814116,6.68182409711,4.89314129321,0.0520908277425,0.190109239466,0.137203672642,0.995641509266,1.01015121978,3.75830600372,1.83416438917,-2.73897665695,-0.070607828942,3.01643707323,-0.0626614452336,-0.0247655664422,0.064560298394,,0,UpwindUext,,,,,,,,sdplsRdivCoefficientError2Dvortex,2Dvortex_00000,1,093e3a4-dirty,2026-08-26T14:38:29+00:00,on,1,2,Gauss linearUpwind grad(psi),grad(psi),cellLimited leastSquares 1,leastSquares,Gauss linear,3,on
