method,velocityExtension,reconstruction,redistancer,redistTrigger,solver,phaseIndicator,T,h,maxCellSize,cfl,totalClockTime,clockPerSimTime,gradientError,shapeError,volumeError,gradientErrorBand,gradientErrorHalf,gradientErrorBandHalf,volumeErrorHalf,minGradPsiBand,minGradPsiBandHalf,meanGradPsiBand,meanGradPsiBandHalf,maxGradPsiBand,maxGradPsiBandHalf,minStrainBand,meanStrainBand,maxStrainBand,minStrainBandHalf,meanStrainBandHalf,maxStrainBandHalf,sdplsBeta,anchorLayers,uextDiv,eNormalL2,eNormalLinf,eNormalRawL2,ratioL2,eNormalL2In,eNormalL2Out,solverFailed,study,caseDir,np,gitCommit,runDate,oscillation,endTimeReached,lastTime,divPsi,divPsiGrad,divPsiGradScheme,gradPsiSdpls,gradUSdpls,nDefCorr,oscillationRendered
euler+dc:3,none,,,,leiaLevelSetFoam,,0.1,0.0078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,oscillatingDropletTransportOrder,oscillatingDroplet2D_00002,1,e946ef5-dirty,2026-08-13T08:24:22+00:00,,0,0.0145123,,,,leastSquares,Gauss linear,3 (solver default),
euler+dc:3,none,,,,leiaLevelSetFoam,,0.1,0.0078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,oscillatingDropletTransportOrder,oscillatingDroplet2D_00003,1,e946ef5-dirty,2026-08-13T08:24:22+00:00,,0,0.0148423,,,,leastSquares,Gauss linear,3 (solver default),
euler+dc:3,none,,,,leiaLevelSetFoam,,0.1,0.015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,oscillatingDropletTransportOrder,oscillatingDroplet2D_00000,1,e946ef5-dirty,2026-08-13T08:24:22+00:00,,0,0.0213402,,,,leastSquares,Gauss linear,3 (solver default),
euler+dc:3,none,,,,leiaLevelSetFoam,,0.1,0.015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,oscillatingDropletTransportOrder,oscillatingDroplet2D_00001,1,e946ef5-dirty,2026-08-13T08:24:22+00:00,,0,0.0213402,,,,leastSquares,Gauss linear,3 (solver default),
