method,velocityExtension,reconstruction,redistancer,redistTrigger,solver,phaseIndicator,T,h,maxCellSize,cfl,totalClockTime,clockPerSimTime,gradientError,shapeError,volumeError,gradientErrorBand,gradientErrorHalf,gradientErrorBandHalf,volumeErrorHalf,minGradPsiBand,minGradPsiBandHalf,meanGradPsiBand,meanGradPsiBandHalf,maxGradPsiBand,maxGradPsiBandHalf,minStrainBand,meanStrainBand,maxStrainBand,minStrainBandHalf,meanStrainBandHalf,maxStrainBandHalf,sdplsBeta,anchorLayers,uextDiv,eNormalL2,eNormalLinf,eNormalRawL2,ratioL2,eNormalL2In,eNormalL2Out,solverFailed,study,caseDir,np,gitCommit,runDate,divPsi,divPsiGrad,divPsiGradScheme,gradPsiSdpls,gradUSdpls,nDefCorr
euler+VE:steadyUpwind+dc:3,steadyUpwind,,,,leiaLevelSetFoam,,0.002,0.015625,,,,,,,,,,,,,,,,,,,,,,,,,0,UpwindUext,,,,,,,1,veSmokesteadyUpwind,stationaryDroplet2D_00000,1,81d53e8-dirty,2026-08-12T13:55:53+00:00,,,,leastSquares,Gauss linear,3 (solver default)
