velocityExtension,reconstruction,redistancer,redistTrigger,solver,phaseIndicator,T,h,maxCellSize,cfl,gradientError,shapeError,volumeError,gradientErrorBand,gradientErrorHalf,gradientErrorBandHalf,volumeErrorHalf,minGradPsiBand,minGradPsiBandHalf,anchorLayers,uextDiv,eNormalL2,eNormalLinf,eNormalRawL2,ratioL2,eNormalL2In,eNormalL2Out
none,,noRedistancing,interval,leiaRedistancedLevelSetFoam,detrixheAslam,8,0.0078125,,0.5,0.229120054129,0.00220132955234,0.237805871457,0.331093011051,4.42584642839,4.84179579198,0.174347275409,0.56485702515,0,0,UpwindUext,,,,,,
none,,noRedistancing,interval,leiaRedistancedLevelSetFoam,detrixheAslam,8,0.0078125,,0.5,1.30176879113,0.00345710193703,0.487804448302,0.967290939482,1.21918658307,0.542111237975,0.246200467087,0.00195618404085,0,0,UpwindUext,,,,,,
none,,noRedistancing,interval,leiaRedistancedLevelSetFoam,detrixheAslam,8,0.015625,,0.5,0.393325887279,0.0070434828554,1,0,3.54117126382,1.31129885797,0.971245229275,0,0,0,UpwindUext,,,,,,
none,,noRedistancing,interval,leiaRedistancedLevelSetFoam,detrixheAslam,8,0.015625,,0.5,1.22472166183,0.0070434828554,1,0,1.10511173206,0.774087994503,0.931214126737,0,0,0,UpwindUext,,,,,,
none,,noRedistancing,interval,leiaRedistancedLevelSetFoam,detrixheAslam,8,0.03125,,0.5,0.570464330081,0.00696550362158,1,0,1.82284335137,0,1,0,0,0,UpwindUext,,,,,,
none,,noRedistancing,interval,leiaRedistancedLevelSetFoam,detrixheAslam,8,0.03125,,0.5,1.13500047453,0.00696550362158,1,0,1.04227333152,0,1,0,0,0,UpwindUext,,,,,,
