velocityExtension,reconstruction,redistancer,redistTrigger,solver,phaseIndicator,T,h,maxCellSize,cfl,gradientError,shapeError,volumeError,gradientErrorBand,gradientErrorHalf,gradientErrorBandHalf,volumeErrorHalf,minGradPsiBand,minGradPsiBandHalf,anchorLayers,uextDiv,eNormalL2,eNormalLinf,eNormalRawL2,ratioL2,eNormalL2In,eNormalL2Out
none,,planeFootWave,gradPsiThreshold,leiaRedistancedLevelSetFoam,detrixheAslam,2,0.015625,,0.5,0.946573127556,0.0499342310196,6.09364085834,0.946457363693,0.944258172629,0.944014254821,6.09436730799,0,0,0,UpwindUext,,,,,,
none,,planeFootWave,gradPsiThreshold,leiaRedistancedLevelSetFoam,detrixheAslam,2,0.015625,,0.5,0.945576919765,0.0499438575844,6.08867751639,0.945367200974,0.943628118774,0.943597753942,6.0781725294,0,0,0,UpwindUext,,,,,,
none,,planeFootWave,gradPsiThreshold,leiaRedistancedLevelSetFoam,detrixheAslam,8,0.015625,,0.5,0.950671791062,0.0497922486178,6.09155000482,0.950507552406,0.949598991781,0.949396073815,6.07928134755,0,0,0,UpwindUext,,,,,,
none,,planeFootWave,gradPsiThreshold,leiaRedistancedLevelSetFoam,detrixheAslam,8,0.015625,,0.5,0.955394225892,0.0498350903906,6.08086561244,0.955248080347,0.952087690166,0.952145286072,6.06903044984,0,0,0,UpwindUext,,,,,,
