method,velocityExtension,reconstruction,redistancer,redistTrigger,solver,phaseIndicator,surfaceTensionForce,psiDdt,T,h,maxCellSize,cfl,totalClockTime,clockPerSimTime,gradientError,shapeError,volumeError,gradientErrorBand,gradientErrorHalf,gradientErrorBandHalf,gradientErrorMax,gradientErrorMaxHalf,volumeErrorHalf,minGradPsiBand,minGradPsiBandHalf,meanGradPsiBand,meanGradPsiBandHalf,maxGradPsiBand,maxGradPsiBandHalf,minStrainBand,meanStrainBand,maxStrainBand,minStrainBandHalf,meanStrainBandHalf,maxStrainBandHalf,sdplsBeta,anchorLayers,uextDiv,eNormalL2,eNormalLinf,eNormalRawL2,ratioL2,eNormalL2In,eNormalL2Out,solverFailed,study,caseDir,np,gitCommit,runDate,oscillation,endTimeReached,lastTime,divPsi,divPsiGrad,divPsiGradScheme,gradPsiSdpls,gradUSdpls,nDefCorr,oscillationRendered
euler+dc:3,none,,,,leiaLevelSetFoam,,,,4e-4,0.015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,tmpIFlowSmoke,interFlowDroplet2D_00000,4,da50013-dirty,2026-08-19T16:14:05+00:00,,,,,,,,,3 (solver default),
euler+dc:3,none,,,,leiaLevelSetFoam,,,,4e-4,0.015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,tmpIFlowSmoke,interFlowDroplet2D_00001,4,da50013-dirty,2026-08-19T16:14:05+00:00,,,,,,,,,3 (solver default),
