method,velocityExtension,reconstruction,redistancer,redistTrigger,solver,phaseIndicator,surfaceTensionForce,psiDdt,T,h,maxCellSize,cfl,totalClockTime,clockPerSimTime,gradientError,shapeError,volumeError,gradientErrorBand,gradientErrorHalf,gradientErrorBandHalf,gradientErrorMax,gradientErrorMaxHalf,volumeErrorHalf,minGradPsiBand,minGradPsiBandHalf,meanGradPsiBand,meanGradPsiBandHalf,maxGradPsiBand,maxGradPsiBandHalf,minStrainBand,meanStrainBand,maxStrainBand,minStrainBandHalf,meanStrainBandHalf,maxStrainBandHalf,sdplsBeta,anchorLayers,uextDiv,eNormalL2,eNormalLinf,eNormalRawL2,ratioL2,eNormalL2In,eNormalL2Out,solverFailed,study,caseDir,np,gitCommit,runDate,oscillation,endTimeReached,lastTime,divPsi,divPsiGrad,divPsiGradScheme,gradPsiSdpls,gradUSdpls,nDefCorr,oscillationRendered
euler+div:linearUpwind/grad(psi)+dc:3,none,,,,leiaLevelSetFoam,,reconstructedCurvature,,0.001,0.03125,,,4.0,3984.605079813632,,5.9720029e-12,2.4678226e-05,,,,,,9.9430173e-05,,,,,,,,,,,,,,0,UpwindUext,,,,,,,,drop3dTraceGate_hex,stationaryDroplet3D_00000,4,00a2ca3-dirty,2026-08-31T16:07:58+00:00,,1,0.00100386,Gauss linearUpwind grad(psi),grad(psi),cellLimited leastSquares 1,leastSquares,Gauss linear,3 (solver default),
euler+div:linearUpwind/grad(psi)+dc:3,none,,,,leiaLevelSetFoam,,reconstructedCurvature,,0.001,0.03125,,,4.0,3984.605079813632,,6.1474797e-12,2.9702367e-06,,,,,,4.4726371e-08,,,,,,,,,,,,,,0,UpwindUext,,,,,,,,drop3dTraceGate_hex,stationaryDroplet3D_00001,4,00a2ca3-dirty,2026-08-31T16:07:55+00:00,,1,0.00100386,Gauss linearUpwind grad(psi),grad(psi),cellLimited leastSquares 1,leastSquares,Gauss linear,3 (solver default),
