method,velocityExtension,reconstruction,redistancer,redistTrigger,solver,phaseIndicator,T,h,maxCellSize,cfl,totalClockTime,clockPerSimTime,gradientError,shapeError,volumeError,gradientErrorBand,gradientErrorHalf,gradientErrorBandHalf,gradientErrorMax,gradientErrorMaxHalf,volumeErrorHalf,minGradPsiBand,minGradPsiBandHalf,meanGradPsiBand,meanGradPsiBandHalf,maxGradPsiBand,maxGradPsiBandHalf,minStrainBand,meanStrainBand,maxStrainBand,minStrainBandHalf,meanStrainBandHalf,maxStrainBandHalf,sdplsBeta,anchorLayers,uextDiv,eNormalL2,eNormalLinf,eNormalRawL2,ratioL2,eNormalL2In,eNormalL2Out,solverFailed,study,caseDir,np,gitCommit,runDate,oscillation,endTimeReached,lastTime,divPsi,divPsiGrad,divPsiGradScheme,gradPsiSdpls,gradUSdpls,nDefCorr,oscillationRendered
euler+div:linearUpwind/grad(psi)+dc:3,none,,,,leiaLevelSetFoam,,4e-4,0.015625,,,0.0,0.0,,1.8297352e-13,0.00010196914,,,,,,4.6870185e-05,,,,,,,,,,,,,,0,UpwindUext,,,,,,,,tmpKsmoke2D,stationaryDroplet2D_00000,4,6fd326a-dirty,2026-08-19T08:35:07+00:00,,1,0.000403045,Gauss linearUpwind grad(psi),grad(psi),cellLimited leastSquares 1,leastSquares,Gauss linear,3 (solver default),
euler+div:linearUpwind/grad(psi)+dc:3,none,,,,leiaLevelSetFoam,,4e-4,0.015625,,,0.0,0.0,,1.8297352e-13,0.00010196914,,,,,,4.6870185e-05,,,,,,,,,,,,,,0,UpwindUext,,,,,,,,tmpKsmoke2D,stationaryDroplet2D_00001,4,6fd326a-dirty,2026-08-19T08:35:07+00:00,,1,0.000403045,Gauss linearUpwind grad(psi),grad(psi),cellLimited leastSquares 1,leastSquares,Gauss linear,3 (solver default),
