method,velocityExtension,reconstruction,redistancer,redistTrigger,solver,phaseIndicator,T,h,maxCellSize,cfl,totalClockTime,clockPerSimTime,gradientError,shapeError,volumeError,gradientErrorBand,gradientErrorHalf,gradientErrorBandHalf,volumeErrorHalf,minGradPsiBand,minGradPsiBandHalf,anchorLayers,uextDiv,eNormalL2,eNormalLinf,eNormalRawL2,ratioL2,eNormalL2In,eNormalL2Out
euler+VE:closestPoint,closestPoint,,,,leiaLevelSetFoam,detrixheAslam,8,0.001953125,,0.5,16131.0,2016.375,0.327048872458,0.00144309997559,0.0110547886109,1.11451396586,4.94671725227,8.57468654162,0.0229253820425,0,0.0203008602158,0,UpwindUext,,,,,,
euler+VE:closestPoint,closestPoint,,,,leiaLevelSetFoam,detrixheAslam,8,0.00390625,,0.5,1558.0,194.75,0.336569245359,0.00422539391265,0.521518386929,0.733116047019,4.71046271936,6.33519261258,0.159295454893,0,0,0,UpwindUext,,,,,,
euler+VE:closestPoint,closestPoint,,,,leiaLevelSetFoam,detrixheAslam,8,0.0078125,,0.5,96.0,12.0006045530605,0.440903518878,0.0064790405669,0.916727400829,0.442831450202,4.30814949229,1.96446416339,0.797938143179,0.108617504905,0,0,UpwindUext,,,,,,
euler+VE:closestPoint,closestPoint,,,,leiaLevelSetFoam,detrixheAslam,8,0.015625,,0.5,11.0,1.3750772207391708,0.746985117149,0.0070434828554,1,0,3.58011005398,1.39441243191,0.794317781161,0,0,0,UpwindUext,,,,,,
euler+VE:closestPoint,closestPoint,,,,leiaLevelSetFoam,detrixheAslam,8,0.03125,,0.5,4.0,0.5003177518911562,1.60475270491,0.00696550362158,1,0,1.97565293499,0,1,0,0,0,UpwindUext,,,,,,
